chrosome,start,end,sample_name,n_spliced_reads,strand,junction_name
chr11,128992046,128998319,85_sALS.SJ.out,4,-,ARHGAP32|novel_acceptor|7
chr12,27302188,27309114,85_sALS.SJ.out,0,+,STK38L|annotated|1
chr12,27656730,27658816,85_sALS.SJ.out,14,+,PPFIBP1|annotated|1
chr12,27658848,27660884,85_sALS.SJ.out,14,+,PPFIBP1|annotated|1
chr12,43836901,43844624,85_sALS.SJ.out,1,+,TMEM117|novel_donor|4
chr12,50016715,50025328,85_sALS.SJ.out,4,-,RACGAP1|annotated|1
chr12,50401028,50427765,85_sALS.SJ.out,2,+,LARP4|annotated|1
chr12,53537552,53543297,85_sALS.SJ.out,1,-,ATF7|annotated|1
chr12,57625752,57625998,85_sALS.SJ.out,2,+,RP11-571M6.19|annotated|1
chr13,111277673,111280538,85_sALS.SJ.out,0,+,ARHGEF7|annotated|3
chr14,22605866,22606422,85_sALS.SJ.out,1,+,ABHD4|annotated|1
chr14,23298917,23299401,85_sALS.SJ.out,3,-,PPP1R3E|annotated|1
chr14,50754867,50756492,85_sALS.SJ.out,6,-,NIN|annotated|2
chr14,50758630,50759857,85_sALS.SJ.out,2,-,NIN|annotated|1
chr14,50979549,50981854,85_sALS.SJ.out,4,-,TRIM9|novel_donor|1
chr14,75053659,75056447,85_sALS.SJ.out,5,-,ACYP1|novel_donor|1
chr15,22764358,22773433,85_sALS.SJ.out,0,+,RP11-566K19.6|novel_acceptor|1
chr15,42352124,42354340,85_sALS.SJ.out,1,+,RP11-164J13.1|annotated|1
chr15,74900137,74901950,85_sALS.SJ.out,0,-,FAM219B|annotated|1
chr16,18319298,18319795,85_sALS.SJ.out,0,-,NPIPA8|annotated|1
chr16,69982545,69982658,85_sALS.SJ.out,0,-,NPIPB14P|annotated|1
chr17,655953,697418,85_sALS.SJ.out,2,-,VPS53|annotated|1
chr17,8460160,8463320,85_sALS.SJ.out,1,+,NDEL1|annotated|1
chr17,28915448,28917285,85_sALS.SJ.out,2,-,PHF12|novel_acceptor|3
chr17,29122253,29124653,85_sALS.SJ.out,1,-,MYO18A|annotated|1
chr17,44189299,44190501,85_sALS.SJ.out,5,+,TMUB2|annotated|1
chr17,77214019,77216549,85_sALS.SJ.out,0,+,SEC14L1|annotated|1
chr17,77216218,77216271,85_sALS.SJ.out,0,+,SEC14L1|none|1
chr17,78692493,78696007,85_sALS.SJ.out,0,-,CYTH1|annotated|1
chr18,5406968,5419711,85_sALS.SJ.out,1,-,EPB41L3|annotated|1
chr18,24334330,24366892,85_sALS.SJ.out,0,-,OSBPL1A|annotated|1
chr18,57620648,57621708,85_sALS.SJ.out,1,-,NARS1|annotated|1
chr19,17618962,17624829,85_sALS.SJ.out,1,-,UNC13A|annotated|1
chr19,34391694,34391993,85_sALS.SJ.out,6,+,GPI|none|1
chr19,34392018,34394478,85_sALS.SJ.out,0,-,GPI|none|1
chr19,40036626,40047406,85_sALS.SJ.out,3,-,ZNF780B|annotated|1
chr19,52801702,52808007,85_sALS.SJ.out,1,-,ZNF28|annotated|1
chr2,53763606,53765377,85_sALS.SJ.out,1,-,ASB3|annotated|1
chr2,62831158,62859169,85_sALS.SJ.out,21,+,EHBP1|annotated|2
chr2,96010851,96021125,85_sALS.SJ.out,0,+,FAHD2CP|annotated|1
chr2,159395834,159397068,85_sALS.SJ.out,2,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,85_sALS.SJ.out,35,-,BAZ2B|annotated|1
chr2,159397100,159397345,85_sALS.SJ.out,18,-,BAZ2B|annotated|1
chr2,169681233,169694261,85_sALS.SJ.out,1,-,CCDC173|annotated|1
chr2,210075756,210104104,85_sALS.SJ.out,2,-,KANSL1L|novel_exon_skip|1
chr20,50129690,50143502,85_sALS.SJ.out,1,-,PEDS1|annotated|3
chr22,25459515,25520682,85_sALS.SJ.out,3,+,CRYBB2P1|novel_exon_skip|1
chr22,31797699,31798582,85_sALS.SJ.out,1,+,DEPDC5|annotated|1
chr3,10329125,10331983,85_sALS.SJ.out,9,-,ATP2B2|annotated|1
chr3,15047305,15049708,85_sALS.SJ.out,2,-,NR2C2|none|1
chr3,37072882,37075024,85_sALS.SJ.out,2,-,LRRFIP2|annotated|1
chr3,58412963,58420536,85_sALS.SJ.out,3,+,PXK|annotated|1
chr3,62275966,62276972,85_sALS.SJ.out,1,+,PTPRG|annotated|1
chr3,119434882,119435755,85_sALS.SJ.out,1,-,TMEM39A|annotated|1
chr3,129467066,129469342,85_sALS.SJ.out,1,+,IFT122|annotated|1
chr3,142736533,142743485,85_sALS.SJ.out,4,+,TRPC1|annotated|1
chr3,157153156,157156936,85_sALS.SJ.out,2,-,CCNL1|annotated|1
chr3,195713976,195714008,85_sALS.SJ.out,0,-,MUC20-OT1|none|1
chr4,7992927,8008059,85_sALS.SJ.out,5,-,ABLIM2|annotated|1
chr4,16191523,16196658,85_sALS.SJ.out,2,-,TAPT1|annotated|1
chr4,27007700,27007983,85_sALS.SJ.out,2,+,STIM2|annotated|1
chr4,39548135,39549505,85_sALS.SJ.out,0,-,SMIM14|annotated|1
chr4,75542486,75544328,85_sALS.SJ.out,2,+,THAP6|annotated|1
chr4,157220725,157221667,85_sALS.SJ.out,1,+,GRIA2|annotated|3
chr4,185639035,185646668,85_sALS.SJ.out,8,-,SORBS2|annotated|1
chr5,34949677,34950170,85_sALS.SJ.out,4,+,DNAJC21|annotated|1
chr5,60903716,60904788,85_sALS.SJ.out,2,-,ERCC8|annotated|1
chr5,172325380,172346136,85_sALS.SJ.out,2,-,SH3PXD2B|annotated|1
chr6,8430157,8435343,85_sALS.SJ.out,1,-,SLC35B3|annotated|1
chr6,127280340,127282287,85_sALS.SJ.out,8,+,RNF146|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,85_sALS.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,152143765,152145487,85_sALS.SJ.out,2,-,SYNE1|annotated|1
chr6,159679298,159682474,85_sALS.SJ.out,3,-,SOD2|annotated|1
chr7,44013679,44016434,85_sALS.SJ.out,0,-,POLR2J4|annotated|1
chr7,45728313,45735607,85_sALS.SJ.out,2,-,SEPTIN7P2|novel_donor|7
chr7,66092663,66127704,85_sALS.SJ.out,1,+,AC068533.7|annotated|1
chr7,78065662,78078947,85_sALS.SJ.out,1,-,MAGI2|annotated|1
chr7,80905916,80916679,85_sALS.SJ.out,1,-,SEMA3C|annotated|1
chr7,81950508,81957460,85_sALS.SJ.out,2,-,CACNA2D1|novel_donor|1
chr7,122031559,122034095,85_sALS.SJ.out,2,+,PTPRZ1|annotated|1
chr7,122044568,122047674,85_sALS.SJ.out,1,+,PTPRZ1|annotated|1
chr8,25408940,25411194,85_sALS.SJ.out,3,+,DOCK5|novel_exon_skip|1
chr8,79611214,79616822,85_sALS.SJ.out,2,+,STMN2|novel_acceptor|9
chr8,85113099,85123413,85_sALS.SJ.out,1,+,LRRCC1|annotated|1
chr8,123109620,123126056,85_sALS.SJ.out,1,+,TBC1D31|annotated|1
chr8,142490815,142518138,85_sALS.SJ.out,3,+,ADGRB1|novel_exon_skip|1
chr9,35684550,35685064,85_sALS.SJ.out,16,-,TPM2|annotated|2
chrX,76175613,76177616,85_sALS.SJ.out,1,+,PBDC1|annotated|1
chrX,101658569,101659076,85_sALS.SJ.out,2,-,ARMCX2|annotated|1
chrX,107065758,107067556,85_sALS.SJ.out,1,-,RBM41|annotated|1
chr1,20997633,21001199,88_Control.SJ.out,2,-,EIF4G3|annotated|1
chr1,24384003,24401319,88_Control.SJ.out,3,-,STPG1|annotated|1
chr1,40489624,40490780,88_Control.SJ.out,1,+,ZFP69|annotated|1
chr1,81936837,81942034,88_Control.SJ.out,4,+,ADGRL2|annotated|1
chr1,148868622,148929197,88_Control.SJ.out,2,+,PDE4DIP|novel_exon_skip|1
chr1,197903119,197905796,88_Control.SJ.out,1,+,C1orf53|novel_donor|1
chr1,202496822,202501859,88_Control.SJ.out,1,+,PPP1R12B|annotated|1
chr1,204469886,204489816,88_Control.SJ.out,1,-,PIK3C2B|annotated|1
chr1,204988806,204991292,88_Control.SJ.out,7,+,NFASC|annotated|1
chr10,32889002,32908368,88_Control.SJ.out,1,-,ITGB1|annotated|1
chr10,33197709,33207572,88_Control.SJ.out,1,-,NRP1|annotated|1
chr10,48575658,48582953,88_Control.SJ.out,0,-,ARHGAP22|annotated|1
chr10,60134358,60138964,88_Control.SJ.out,4,-,ANK3|novel_exon_skip|1
chr10,77008193,77011967,88_Control.SJ.out,7,-,KCNMA1|annotated|2
chr10,77019099,77027823,88_Control.SJ.out,11,-,KCNMA1|annotated|1
chr10,102144307,102148372,88_Control.SJ.out,1,+,PPRC1|annotated|1
chr10,122428420,122429624,88_Control.SJ.out,4,+,PLEKHA1|annotated|1
chr11,3361889,3362546,88_Control.SJ.out,1,-,ZNF195|annotated|1
chr11,20051333,20054080,88_Control.SJ.out,1,+,NAV2|annotated|1
chr11,22726433,22737705,88_Control.SJ.out,3,+,GAS2|annotated|1
chr11,44096321,44107683,88_Control.SJ.out,3,+,EXT2|annotated|1
chr11,106054455,106077312,88_Control.SJ.out,0,-,KBTBD3|annotated|1
chr11,113235164,113246368,88_Control.SJ.out,2,+,NCAM1|annotated|1
chr11,113246370,113255877,88_Control.SJ.out,2,+,NCAM1|annotated|1
chr11,123578430,123584312,88_Control.SJ.out,3,+,GRAMD1B|annotated|1
chr12,4553147,4558857,88_Control.SJ.out,1,+,RAD51AP1|annotated|1
chr12,6653396,6663065,88_Control.SJ.out,1,-,ING4|annotated|1
chr12,8194327,8194420,88_Control.SJ.out,0,+,FAM66C|annotated|1
chr12,27302188,27309114,88_Control.SJ.out,1,+,STK38L|annotated|1
chr12,27656730,27658816,88_Control.SJ.out,1,+,PPFIBP1|annotated|1
chr12,27658848,27660884,88_Control.SJ.out,1,+,PPFIBP1|annotated|1
chr12,39326324,39330746,88_Control.SJ.out,20,-,KIF21A|annotated|1
chr12,43944342,44211290,88_Control.SJ.out,1,+,TMEM117|annotated|1
chr12,50401028,50427765,88_Control.SJ.out,7,+,LARP4|annotated|1
chr12,57303217,57304473,88_Control.SJ.out,1,-,R3HDM2|novel_donor|1
chr12,70294294,70310895,88_Control.SJ.out,2,+,CNOT2|annotated|1
chr12,100108548,100128580,88_Control.SJ.out,1,-,UHRF1BP1L|annotated|1
chr12,110042459,110044420,88_Control.SJ.out,1,-,C12orf76|annotated|1
chr12,121244615,121245140,88_Control.SJ.out,1,-,CAMKK2|annotated|1
chr13,45465210,45466517,88_Control.SJ.out,1,+,COG3|annotated|1
chr13,111277673,111280538,88_Control.SJ.out,1,+,ARHGEF7|annotated|3
chr14,23298917,23299401,88_Control.SJ.out,1,-,PPP1R3E|annotated|1
chr14,37290368,37308056,88_Control.SJ.out,1,+,MIPOL1|annotated|1
chr14,58365622,58366883,88_Control.SJ.out,2,+,ARID4A|annotated|1
chr14,75053659,75056447,88_Control.SJ.out,4,-,ACYP1|novel_donor|1
chr15,42231915,42233213,88_Control.SJ.out,1,-,TMEM87A|annotated|1
chr15,45587876,45605428,88_Control.SJ.out,3,+,BLOC1S6|annotated|1
chr15,74900137,74901950,88_Control.SJ.out,2,-,FAM219B|annotated|1
chr15,75881625,75883366,88_Control.SJ.out,2,+,UBE2Q2|novel_donor|1
chr16,10972559,10972938,88_Control.SJ.out,1,+,CLEC16A|annotated|1
chr16,14937505,14941812,88_Control.SJ.out,0,+,NPIPA1|annotated|1
chr16,18319298,18319795,88_Control.SJ.out,0,-,NPIPA8|annotated|1
chr16,18372854,18374832,88_Control.SJ.out,0,-,NPIPA9|annotated|2
chr16,29972140,29972950,88_Control.SJ.out,1,+,TMEM219|annotated|1
chr17,655953,697418,88_Control.SJ.out,2,-,VPS53|annotated|1
chr17,8460160,8463320,88_Control.SJ.out,2,+,NDEL1|annotated|1
chr17,8463354,8466930,88_Control.SJ.out,4,+,NDEL1|annotated|1
chr17,15677277,15677575,88_Control.SJ.out,0,-,TRIM16|annotated|1
chr17,35844839,35844861,88_Control.SJ.out,0,+,TAF15|none|1
chr17,43164812,43166980,88_Control.SJ.out,1,-,RP11-242D8.1|annotated|1
chr17,43536498,43544162,88_Control.SJ.out,2,+,DHX8|annotated|1
chr17,46517233,46570759,88_Control.SJ.out,0,-,ARL17A|annotated|1
chr17,64973517,64974951,88_Control.SJ.out,1,-,AMZ2P1|novel_donor|1
chr17,77214019,77216549,88_Control.SJ.out,2,+,SEC14L1|annotated|1
chr17,77216218,77216271,88_Control.SJ.out,0,+,SEC14L1|none|1
chr18,5398143,5400969,88_Control.SJ.out,4,-,EPB41L3|annotated|1
chr18,11897620,11906203,88_Control.SJ.out,1,-,MPPE1|annotated|1
chr18,57620648,57621708,88_Control.SJ.out,2,-,NARS1|annotated|1
chr19,11195881,11197485,88_Control.SJ.out,1,-,KANK2|annotated|1
chr19,12250368,12294692,88_Control.SJ.out,1,-,ZNF44|novel_exon_skip|1
chr19,21971988,21972913,88_Control.SJ.out,0,+,ZNF208|none|1
chr19,34390843,34391544,88_Control.SJ.out,0,+,GPI|none|1
chr19,34391694,34392043,88_Control.SJ.out,0,+,GPI|none|2
chr19,37533403,37533486,88_Control.SJ.out,1,+,ZNF793|annotated|1
chr19,50637847,50639025,88_Control.SJ.out,2,-,SYT3|novel_acceptor|2
chr19,51994837,52001813,88_Control.SJ.out,1,-,ZNF615|annotated|1
chr19,52543347,52553107,88_Control.SJ.out,4,+,ZNF808|annotated|1
chr19,53449638,53460915,88_Control.SJ.out,0,+,ZNF761|annotated|1
chr19,58589114,58589211,88_Control.SJ.out,0,+,LLNLR-271E8.1|none|1
chr2,17753967,17759929,88_Control.SJ.out,3,+,GEN1|annotated|1
chr2,54987698,55010087,88_Control.SJ.out,1,-,RTN4|annotated|1
chr2,55266518,55267569,88_Control.SJ.out,1,-,MTIF2|annotated|1
chr2,62831158,62859169,88_Control.SJ.out,12,+,EHBP1|annotated|2
chr2,74657624,74674498,88_Control.SJ.out,1,+,SEMA4F|annotated|1
chr2,115162272,115343817,88_Control.SJ.out,1,+,DPP10|annotated|1
chr2,119339971,119340159,88_Control.SJ.out,3,-,C2orf76|annotated|1
chr2,158621421,158624955,88_Control.SJ.out,2,+,PKP4|annotated|1
chr2,159395834,159397068,88_Control.SJ.out,1,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,88_Control.SJ.out,9,-,BAZ2B|annotated|1
chr2,159397100,159397345,88_Control.SJ.out,5,-,BAZ2B|annotated|1
chr2,208273733,208274018,88_Control.SJ.out,2,+,PIKFYVE|annotated|1
chr2,208274053,208276712,88_Control.SJ.out,6,+,PIKFYVE|annotated|1
chr2,219550868,219551529,88_Control.SJ.out,1,-,OBSL1|annotated|2
chr2,240728412,240734719,88_Control.SJ.out,2,-,KIF1A|annotated|1
chr2,241316540,241317499,88_Control.SJ.out,1,+,SEPTIN2|annotated|1
chr20,36214440,36221864,88_Control.SJ.out,4,+,EPB41L1|novel_exon_skip|1
chr20,36608000,36609601,88_Control.SJ.out,1,+,RAB5IF|annotated|1
chr20,58670603,58673631,88_Control.SJ.out,1,+,STX16|annotated|1
chr3,10329125,10331983,88_Control.SJ.out,12,-,ATP2B2|annotated|1
chr3,12901522,12908349,88_Control.SJ.out,2,-,IQSEC1|annotated|1
chr3,37066325,37072790,88_Control.SJ.out,4,-,LRRFIP2|annotated|1
chr3,37072882,37075024,88_Control.SJ.out,1,-,LRRFIP2|annotated|1
chr3,45690387,45703438,88_Control.SJ.out,1,+,SACM1L|annotated|1
chr3,58412963,58420536,88_Control.SJ.out,7,+,PXK|annotated|1
chr3,101508044,101513091,88_Control.SJ.out,1,-,SENP7|novel_acceptor|1
chr3,142736533,142743485,88_Control.SJ.out,7,+,TRPC1|annotated|1
chr3,186788416,186789125,88_Control.SJ.out,1,+,EIF4A2|annotated|1
chr3,197297235,197298536,88_Control.SJ.out,3,-,DLG1|annotated|1
chr4,7992927,8008059,88_Control.SJ.out,9,-,ABLIM2|annotated|1
chr4,16196723,16202462,88_Control.SJ.out,1,-,TAPT1|annotated|1
chr4,27007700,27007983,88_Control.SJ.out,6,+,STIM2|annotated|1
chr4,81802889,81824518,88_Control.SJ.out,1,-,RASGEF1B|annotated|1
chr4,94573393,94575943,88_Control.SJ.out,1,+,PDLIM5|annotated|1
chr4,185639035,185646668,88_Control.SJ.out,3,-,SORBS2|annotated|1
chr5,34949677,34950170,88_Control.SJ.out,14,+,DNAJC21|annotated|1
chr5,38947441,38949356,88_Control.SJ.out,1,-,RICTOR|annotated|1
chr5,43067157,43067298,88_Control.SJ.out,1,-,CTD-2201E18.3|annotated|1
chr5,145819414,145819945,88_Control.SJ.out,1,-,PRELID2|annotated|1
chr5,154793723,154794100,88_Control.SJ.out,1,+,LARP1|annotated|1
chr6,3264325,3267591,88_Control.SJ.out,2,+,PSMG4|annotated|1
chr6,8430157,8435343,88_Control.SJ.out,1,-,SLC35B3|annotated|1
chr6,30707454,30711412,88_Control.SJ.out,1,-,MDC1|annotated|1
chr6,43512874,43513359,88_Control.SJ.out,2,-,YIPF3|novel_exon_skip|1
chr6,75602576,75623900,88_Control.SJ.out,1,+,SENP6|novel_exon_skip|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,SOGA3|annotated|1
chr6,127473391,127475302,88_Control.SJ.out,5,-,RP3-403A15.5|annotated|1
chr6,152143765,152145487,88_Control.SJ.out,1,-,SYNE1|annotated|1
chr6,159679298,159682474,88_Control.SJ.out,1,-,SOD2|annotated|1
chr6,161097176,161101892,88_Control.SJ.out,2,+,MAP3K4|annotated|1
chr7,5849516,5854107,88_Control.SJ.out,1,+,ZNF815P|novel_donor|1
chr7,23521840,23522121,88_Control.SJ.out,11,-,TRA2A|annotated|1
chr7,44013679,44016434,88_Control.SJ.out,0,-,POLR2J4|annotated|1
chr7,66092663,66127704,88_Control.SJ.out,0,+,AC068533.7|annotated|1
chr8,28891484,28963811,88_Control.SJ.out,6,+,HMBOX1|annotated|1
chr8,51899846,51946436,88_Control.SJ.out,1,+,RP11-110G21.1|annotated|1
chr9,2650516,2651415,88_Control.SJ.out,1,+,VLDLR|annotated|1
chr9,105512936,105546358,88_Control.SJ.out,1,+,FSD1L|novel_exon_skip|1
chrX,54928710,54931204,88_Control.SJ.out,2,+,TRO|annotated|1
chrX,76175613,76177616,88_Control.SJ.out,3,+,PBDC1|annotated|1
chrX,101658569,101659076,88_Control.SJ.out,3,-,ARMCX2|annotated|1
chrX,107088839,107115352,88_Control.SJ.out,1,-,RBM41|annotated|1
chr1,10105744,10106197,89_sALS.SJ.out,1,+,UBE4B|annotated|1
chr1,20997633,21001199,89_sALS.SJ.out,2,-,EIF4G3|annotated|1
chr1,29058645,29064982,89_sALS.SJ.out,2,+,EPB41|annotated|1
chr1,68098753,68137780,89_sALS.SJ.out,1,-,WLS|annotated|2
chr1,109670234,109671287,89_sALS.SJ.out,2,+,GSTM2|annotated|1
chr1,120805765,120807607,89_sALS.SJ.out,0,+,NBPF26|annotated|1
chr1,201803714,201804489,89_sALS.SJ.out,1,+,NAV1|annotated|2
chr1,204988806,204991292,89_sALS.SJ.out,2,+,NFASC|annotated|1
chr1,243613034,243613671,89_sALS.SJ.out,1,-,AKT3|annotated|1
chr10,34346449,34347965,89_sALS.SJ.out,3,-,PARD3|annotated|1
chr10,62057318,62059267,89_sALS.SJ.out,4,+,ARID5B|annotated|1
chr10,77019099,77027823,89_sALS.SJ.out,4,-,KCNMA1|annotated|1
chr10,102144307,102148372,89_sALS.SJ.out,3,+,PPRC1|annotated|1
chr11,20051333,20054080,89_sALS.SJ.out,1,+,NAV2|annotated|1
chr11,22726433,22737705,89_sALS.SJ.out,1,+,GAS2|annotated|1
chr11,113246370,113255877,89_sALS.SJ.out,0,+,NCAM1|annotated|1
chr11,128992046,128998319,89_sALS.SJ.out,3,-,ARHGAP32|novel_acceptor|7
chr12,2493386,2504842,89_sALS.SJ.out,1,+,CACNA1C|annotated|1
chr12,27302188,27309114,89_sALS.SJ.out,0,+,STK38L|annotated|1
chr12,27656730,27658816,89_sALS.SJ.out,9,+,PPFIBP1|annotated|1
chr12,27658848,27660884,89_sALS.SJ.out,13,+,PPFIBP1|annotated|1
chr12,39320013,39321348,89_sALS.SJ.out,3,-,KIF21A|annotated|2
chr12,39326324,39330746,89_sALS.SJ.out,14,-,KIF21A|annotated|1
chr12,40763198,40908357,89_sALS.SJ.out,1,+,CNTN1|annotated|1
chr12,50401028,50427765,89_sALS.SJ.out,2,+,LARP4|annotated|1
chr12,70294294,70310895,89_sALS.SJ.out,1,+,CNOT2|annotated|1
chr12,79805768,79807226,89_sALS.SJ.out,2,-,PPP1R12A|annotated|1
chr12,88119150,88120114,89_sALS.SJ.out,1,-,CEP290|annotated|2
chr12,109939247,109942842,89_sALS.SJ.out,2,-,GIT2|annotated|1
chr13,35164509,35171272,89_sALS.SJ.out,1,+,NBEA|annotated|1
chr13,75804541,75809154,89_sALS.SJ.out,1,+,LMO7|annotated|1
chr14,50754867,50756492,89_sALS.SJ.out,1,-,NIN|annotated|2
chr14,50979549,50981854,89_sALS.SJ.out,2,-,TRIM9|novel_donor|1
chr14,59473090,59474439,89_sALS.SJ.out,4,-,L3HYPDH|annotated|1
chr14,100845533,100845876,89_sALS.SJ.out,1,+,MEG3|annotated|1
chr15,33842035,33844862,89_sALS.SJ.out,1,+,RYR3|annotated|1
chr15,74900137,74901950,89_sALS.SJ.out,1,-,FAM219B|annotated|1
chr15,79006434,79012489,89_sALS.SJ.out,1,-,RASGRF1|annotated|1
chr16,11937668,11941983,89_sALS.SJ.out,0,-,NPIPB2|annotated|1
chr16,14937505,14941812,89_sALS.SJ.out,0,+,NPIPA1|annotated|1
chr16,21857416,21857659,89_sALS.SJ.out,0,-,NPIPB4|annotated|1
chr16,22519269,22523820,89_sALS.SJ.out,0,+,NPIPB5|annotated|1
chr16,69982545,69982658,89_sALS.SJ.out,0,-,NPIPB14P|annotated|1
chr17,655953,697418,89_sALS.SJ.out,2,-,VPS53|annotated|1
chr17,20110562,20204333,89_sALS.SJ.out,2,+,SPECC1|annotated|1
chr17,35844818,35844840,89_sALS.SJ.out,1,+,TAF15|none|2
chr17,46517233,46570759,89_sALS.SJ.out,0,-,ARL17A|annotated|1
chr17,57983393,57985254,89_sALS.SJ.out,2,-,VEZF1|annotated|1
chr17,69271289,69273943,89_sALS.SJ.out,1,-,ABCA5|annotated|1
chr17,77214019,77216549,89_sALS.SJ.out,0,+,SEC14L1|annotated|1
chr17,77216218,77216271,89_sALS.SJ.out,0,+,SEC14L1|none|1
chr17,78692493,78696007,89_sALS.SJ.out,1,-,CYTH1|annotated|1
chr17,78696009,78698269,89_sALS.SJ.out,1,-,CYTH1|annotated|1
chr18,4147667,4151180,89_sALS.SJ.out,1,-,DLGAP1|novel_acceptor|3
chr18,5406968,5419711,89_sALS.SJ.out,7,-,EPB41L3|annotated|1
chr18,12311053,12344049,89_sALS.SJ.out,1,+,TUBB6|annotated|1
chr18,57620648,57621708,89_sALS.SJ.out,6,-,NARS1|annotated|1
chr19,10805967,10812264,89_sALS.SJ.out,2,+,DNM2|annotated|1
chr19,12250368,12294692,89_sALS.SJ.out,4,-,ZNF44|novel_exon_skip|1
chr19,24092015,24105940,89_sALS.SJ.out,2,+,ZNF254|annotated|1
chr19,34390843,34391544,89_sALS.SJ.out,0,+,GPI|none|1
chr19,34391409,34392059,89_sALS.SJ.out,1,+,GPI|none|1
chr19,34391559,34391912,89_sALS.SJ.out,3,+,GPI|none|1
chr19,34391694,34391993,89_sALS.SJ.out,2,+,GPI|none|1
chr19,34391694,34392043,89_sALS.SJ.out,0,+,GPI|none|2
chr19,34392018,34394478,89_sALS.SJ.out,0,-,GPI|none|1
chr19,34392042,34392193,89_sALS.SJ.out,0,+,GPI|none|1
chr19,40619493,40623604,89_sALS.SJ.out,1,+,LTBP4|annotated|1
chr19,53449638,53460915,89_sALS.SJ.out,0,+,ZNF761|annotated|1
chr19,58591624,58598967,89_sALS.SJ.out,0,+,ENSG00000286104|annotated|1
chr2,36884606,36886716,89_sALS.SJ.out,1,-,STRN|novel_acceptor|1
chr2,54987698,55010087,89_sALS.SJ.out,2,-,RTN4|annotated|1
chr2,62831158,62859169,89_sALS.SJ.out,7,+,EHBP1|annotated|2
chr2,119339971,119340159,89_sALS.SJ.out,2,-,C2orf76|annotated|1
chr2,159395834,159397074,89_sALS.SJ.out,26,-,BAZ2B|annotated|1
chr2,159397100,159397345,89_sALS.SJ.out,27,-,BAZ2B|annotated|1
chr2,200881488,200885698,89_sALS.SJ.out,1,-,PPIL3|annotated|1
chr2,240728412,240734719,89_sALS.SJ.out,1,-,KIF1A|annotated|1
chr20,36214440,36221864,89_sALS.SJ.out,3,+,EPB41L1|novel_exon_skip|1
chr21,17793581,17796582,89_sALS.SJ.out,1,-,C21orf91|annotated|1
chr21,33599285,33602234,89_sALS.SJ.out,1,-,CRYZL1|annotated|1
chr22,39077378,39080933,89_sALS.SJ.out,0,+,APOBEC3G|annotated|1
chr22,41994714,41996902,89_sALS.SJ.out,1,+,SEPTIN3|annotated|1
chr22,42560265,42566304,89_sALS.SJ.out,1,+,SERHL2|annotated|1
chr22,42572529,42573936,89_sALS.SJ.out,1,+,SERHL2|annotated|1
chr3,4303526,4313647,89_sALS.SJ.out,0,+,SETMAR|annotated|1
chr3,10329125,10331983,89_sALS.SJ.out,5,-,ATP2B2|annotated|1
chr3,50100051,50103083,89_sALS.SJ.out,3,+,RBM5|annotated|1
chr3,56598300,56613589,89_sALS.SJ.out,1,+,CCDC66|novel_donor|1
chr3,57865292,57890041,89_sALS.SJ.out,2,+,SLMAP|annotated|1
chr3,58412963,58420536,89_sALS.SJ.out,2,+,PXK|annotated|1
chr3,62275966,62276972,89_sALS.SJ.out,2,+,PTPRG|annotated|1
chr3,138398572,138400534,89_sALS.SJ.out,6,+,MRAS|novel_donor|1
chr3,142736533,142743485,89_sALS.SJ.out,1,+,TRPC1|annotated|1
chr3,180616966,180619259,89_sALS.SJ.out,1,-,CCDC39|annotated|1
chr3,197945686,197959529,89_sALS.SJ.out,7,-,IQCG|annotated|1
chr4,16191523,16196658,89_sALS.SJ.out,1,-,TAPT1|annotated|1
chr4,94573393,94575943,89_sALS.SJ.out,1,+,PDLIM5|annotated|1
chr4,105700014,105707919,89_sALS.SJ.out,1,-,INTS12|annotated|1
chr4,143382030,143415477,89_sALS.SJ.out,1,+,GAB1|annotated|1
chr4,182598822,182600924,89_sALS.SJ.out,1,+,TENM3|novel_donor|2
chr4,185639035,185646668,89_sALS.SJ.out,1,-,SORBS2|annotated|1
chr5,34949677,34950170,89_sALS.SJ.out,2,+,DNAJC21|annotated|1
